Content,Score,Feature,Heuristic
"Boa iniciativa, mas problemático para login O reconhecimento facial, no login, é extremamente difícil. Tentei várias vezes, desinstalei, instalei novamente, mas nada. Pede pra virar rosto pra direita, esquerda, piscar, sorrir, não pediu,as eu até chorei também, pois na tentativa de tornar algo seguro, atingiu se o inutilizável. Com certeza deve ter uma maneira, mas o princípio é que deve ser seguro e acessível a maioria.",3,,
"Após várias tentativas por meio da Biometria Facial conseguimos fazer o cadastro para aumentar o nível do usuário. O sistema é meio lento para reconhecer face e dados. O reconhecimento facial do App é complicado para quem tem alguma limitação visual, física/intelectual ou tem dificuldade com tecnologia. Precisa ter a opção de usar a câmera traseira para que quem tem dificuldade com tecnologia ou limitação física ou idoso com limitação, possa ser auxiliado.",4,F1 - Acesso do usuário ,C5 - Prevenção de erros
"O aplicativo cumpre com o que promete e torna muito mais prático a junção dos documentos em um app (e acho que deveriam continuar com essa modernização), mas poderiam adicionar o cartão do SUS junto ao app, junto com a carteira de vacinação do COVID, tornando a não necessidade da instalação de outros aplicativos, tais como ConecteSUS. Outra coisa que o aplicativo poderia melhorar, é no quesito de ""loading"" dos cartões salvos no aplicativo ou para adicionar novos cartões, que acaba sendo levemente chato pela sua demora.",4,F5 - Dados do usuário,C0 - Nenhuma heurística
"Tenho conta OURO e não consigo acessar declarações de Imposto de Renda de exercícios anteriores. Quando clico no ícone de Cópia de declaração IRPF, a informação é de que preciso ter conta OURO. Apesar de ter conta OURO, não consigo acessar nada. Não gostei do app.",4,,
"O app sempre foi bem funcional para mim, porém a função de adicionar a CHN na carteira de documentos não está funcionando, o app solicita que baixe a carteira pelo app da Carteira digital de trânsito, coisa que já fiz, porém ainda assim a adição no app gov.be não ocorre, creio que haja alguma falha na integração entre os dois sistemas.",4,,
"Estou usando sempre, muito bom! Mas tem problemas ainda. O recurso de ASSINATURA DIGITAL é ótimo porém só funciona até a assinatura. Ao salvar o documento , ele salva o documento sem a assinatura digital, deveria ser corrigido pois o recurso seria excelente no dia a dia.",4,F4 - Assinatura Eletrônica,C5 - Prevenção de erros
"Pessoal, vocês estão tendo dificuldades com o app, porque ele só vai funcionar corretamente com um aparelho com android 6.0 ou superior, hoje eu baixei em um aparelho com android 7.0 e consegui fazer o reconhecimento facial direitinho, porque eu já fiz o cadastramento biométrico do título de eleitor, boa sorte a todos!",4,,
"o App é bom, mas as instruções são vagas, pico detalhadas, principalmente de como fazer o reconhecimento facial e quando dá problema neste reconhecimento.",4,F1 - Acesso do usuário ,C5 - Prevenção de erros
"Gostei muito do app, mas minha foto é diferente do site, e não consigo remover a foto do app e colocar outra, mesmo dentro do padrão solicitado.",4,,
"só conseguir entrar pelo APP, depois de recuperar a senha pelo reconhecimento facial . do site fui direcionada para o APP onde na primeira tentativa deu erro , já na segunda deu certo . estava precisando muitoooo entrar aqui",4,F1 - Acesso do usuário ,C0 - Nenhuma heurística
"Diz que a versão é incompatível, porém não tem atualização. Já desistalei e instalei novamente mas dá a mesma mensagem de erro.",4,,
"Como é que os desenvolveres podem ser tão incompetentes! O reconhecimento facial não funciona, e não sou o único que dá problemas. Olhem o tanto de comentários de pessoas com tantos problemas!!!",4,F1 - Acesso do usuário ,C1 - Visibilidade do Status do sistema
"Eu acho bom até Porém estou com dificuldade de aumentar meu nível da carteira por meio do banco Coloco o os dados e o SMS não chega no meu número de celular, queria saber o que está acontecendo por favor",4,,
Eu amo comprar na Shopee! As compras chegam até antes do prazo espipulado! Produtos ótimos! Atendimento maravilhoso! Preços otimos! Obrigada!Boa tarde! Feliz semana!,4,,
"Não é possível atualizar o endereço mas consegui realizar o reconhecimento facial. Poderia reconhecer a digital, já que o acesso aos apps de bancos também pede senha ou biometria. Podia permitir atualizar nossa foto de identificação no app. Com relação à ID digital ou CNI digital, será que terá aba para emissão neste app oficial?",4,,
"foi um pouco difícil a noite com luz artificial. Tirando a foto durante o dia, saiu na primeira que tirei. depois e só cadastrar a senha.",4,,
"O app é bom. O que atrapalha é a verificação ""clique onde tem tal objeto"". Pra quem tem deficiência visual como eu é MUITO RUIM.",4,F1 - Acesso do usuário ,C2 - Correspondência entre o sistema e o mundo real
"Na realidade preciso saber como funciona tudo para facilitar minhas buscas e documentos importantes . Se for para facilitar que seja para o bem de todos. Devido a burocracia, nossa gente acaba perdendo oportunidade oor falta de agilidade nos serviços públicos, que são tao exigidos de nós, porém deparamos com muitas portas e janelas para se abrir para quem mais precisa de facilidade, agilidade, e ganhar tempo e dinheiro. Tirar os entraves que nos separa da prosperidade. Márcia Leonides Lima Loure",4,,
"Depois de 3 dias tentando aumentar o nível fazendo a biometria eu consegui. Tentei de todas as formas, mudando a cor da camisa, a luz do ambiente, o cabelo... E por incrível que pareça consegui fazendo a foto sem camisa. Kkkk",4,,
"Uso este app há pouco tempo e não experienciei qualquer problema até agora. 4 estrelas porque é uma ferramenta do Estado brasileiro, o que é uma mis***. No mais roda fluido neste A02s que estou usando.",4,F0 - Nenhuma funcionalidade,C0 - Nenhuma heurística
"Bom, só falta deixar mais explicativo para as sobre o cadastramento, pq qnd vamos acessar, muitos ñ tem o cadastro(ou seja é o primeiro contato c9m o app) .Sugiro em deixar em específico ""se cadastrar"".",4,,
Algumas instabilidades durante o uso. Boa interface e fácil navegação.,4,,
"Com muitas tentativas de realizar a validação facial, foi possível validar. Mas não gostei da minha foto de perfil não, ?? Era apenas para validação, e gostaria de trocar",4,,
Ainda tenho dificuldade de entender os níveis de acesso. Acho difícil encontrar informações com facilidade.,4,,
"Assina nada, direcionado pro site que assina, e ainda tem que logar de novo...uai! Contudo, parabéns pelo app, só espero mais centralização de serviços.",4,,
"Eu não possuo CNH, pois sou menor de idade e, para tudo, eles pedem esse documento. Porém o app é bem simples de entender e de fácil acesso.",4,,
"É um bom aplicativo e vinha utilizando-o normalmente, mas a partir de hoje toda vez que tento entrar no aplicativo ele me pede para atualizar e com isso não estou conseguindo mais acessar a App.",4,,
Olha esse aplicativo é bem complicado mesmo Quando pra fazer a leitura facial Meu Deus do céu é horrível A gente põe o rosto na câmera faz tudo que o aplicativo pede e mesmo assim dá erro não reconhece a leitura facial é um problema Pior que temos que instalar no nosso aparelho Se não a gente não consegue realizar os programas sociais do governo,4,,
O aplicativo não é perfeito... mas para os que estão reclamando ou com problemas...sugiro atualizar o aplicativo .. Geralmente isso pode ajudar a resolver,4,,
"o APP é bom. Porém dificulta a vida das pessoas que necessitam acessar os serviços. APP poderia possibilitar o acesso por meio de versões anteriores do Android e de aparelhos que não tem leitor biométrico. Os serviços em aparelhos que não possuem leitor biométrico, são restritos, pelo fato de necessitar da biométrico do usuário. Ponto negativo do APP.",4,,
"Pra quem está com problemas pra aumentar o nível da conta, recomendo desinstalar e instalar novamente. Achei meio estranho a foto para reconhecimento facial, eu tirei uma foto toda estranha sem querer e ainda foi validado instantaneamente. Não senti segurança nisso... Mas enfim.",4,,
"Consegui realizar tudo tranquilamente,sem dificuldade alguma estou só esperando a data prevista para entrar novamente e saber o valor corregidos pelo BC, Tive que atualizar para o ouro e está tudo ok.?? Para mim o aplicativo foi muito bom, as vezes vai do modelo do aparelho o da minha irmã é um Samsung e ela ainda n conseguiu ??????? O meu é o note 8 xaomi ????",4,,
"Esse aplicativo não está funcionando! Não dá pra fazer nada! Na hora q é pra fazer o reconhecimento fácil o app fecha do nada. Tá aí você precisa aumentar esse nível que foi criado, mas está impedido por problemas do app. Resolvam isso por favor! ATUALIZAÇÃO: Consegui nível prata, pelo site gov.br, através do Internet Banking do BB. Depois limpei os dados do celular e entrei no app, o reconhecimento fácil funcionou, e consegui nível ouro.",4,,
"A utilização é excelente, O app não reconhece o cep do meu município, 87160-000(Mandaguaçu-Pr), Enviei email para o desenvolvedor, só vem resposta automática e não ajuda a respeito! Gostaria tbém de inserir minha naturalidade no meu cadastro, não tem a opção, nem orientações a respeito! Aqui tem um endereço que o desenvolvedor postou, como sendo fale conosco, mas só tem a opção de solicitar a troca de email!",4,,
"O App é muito instável, às vezes tem acesso e às vezes não. Tem mais de 2 semanas que não consigo entrar, fica só dando erro. Um app que tinha que ter facilidade de acesso, ele só dificulta só dá erro e nunca tem acesso ao aplicativo.",4,,
"Muito bom ! Na aba (Uso de Dados) devem criar abas separadas com maior área de rolagem do (Histórico de Login) e (Autorizações). Devem verificar o item mais importante de um aplicativo desse porte, que o (Histórico de Login) ele não está mais aparecendo o histórico. Isso eh muito importante pra segurança e credibilidade do aplicativo. No mais, parabéns as equipes envolvidas a ideia foi top !!! Facilitou a vida da gente.",4,,
"O app é muito útil, mas está dando erro ao tentar cadastrar o reconhecimento facial para aumentar o nível para prata e permitir acesso a mais serviços. Seria importante encontrarem uma solução rápida para o problema.",4,,
"O app é muito bom porque unificou os documentos necessários, o único problema e o mesmo dos outros, não consigo atualizar o endereço, o app não reconhece o cep da localidade que moro. Peço a gentileza de atualizarem isso por favor.",4,,
"depois de algumas tentaivas ao autenticar a foto, deu certo. acredito que era devido a posição do meu rosto, que deve estar de acordo com a posição da foto colocada na conta do site gov.br",4,,
"Gosto muito dessa aplicativo, para mim funciona perfeitamente, porém, somente no desktop! Quando tento usar através do meu celular Samsung (há quase 1 mês) aparece uma mensagem dizendo que os cookies do meu browser podem estar desabilitados e que devo habilita-los! Já tentei de tudo e não consigo! Como posso obter ajuda para resolver esse problema? Grata, Márcia",4,,
"Não estou conseguindo fazer o login pelo app. Dá uma mensagem falando que não possível pela biometria facial sendo que nem dá pra escolher essa opção. Pelo navegador consigo de boa, mas quero usar o confirmação em duas etapas.",4,,
